Timestamp,Normal_Mins,Live_Mins,Delay_Mins,Avg_Speed_kmh,Status,Weather
2026-04-11 18:28:19,11,11,0,50.2,Smooth,"24.5°C, Rainy"
2026-04-11 19:10:23,11,11,0,50.2,Smooth,"24.6°C, Rainy"
2026-04-11 19:48:27,11,11,0,50.2,Smooth,"24.5°C, Rainy"
2026-04-11 20:20:22,11,11,0,50.2,Smooth,"24.4°C, Rainy"
2026-04-11 20:56:35,11,11,0,50.2,Smooth,"24.3°C, Rainy"
2026-04-11 21:26:16,11,11,0,50.2,Smooth,"24.3°C, Rainy"
2026-04-11 21:54:40,11,11,0,50.2,Smooth,"24.3°C, Rainy"
2026-04-11 22:20:09,11,11,0,50.2,Smooth,"24.1°C, Clear"
2026-04-11 22:57:46,11,11,0,50.2,Smooth,"23.7°C, Clear"
2026-04-11 23:30:07,11,11,0,50.2,Smooth,"23.4°C, Rainy"
2026-04-11 23:59:09,11,11,0,50.2,Smooth,"23.4°C, Rainy"
2026-04-12 02:36:30,11,11,0,50.2,Smooth,"23.8°C, Clear"
2026-04-12 05:12:19,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-12 06:47:47,11,11,0,50.2,Smooth,"26.8°C, Clear"
2026-04-12 07:57:05,11,11,0,50.2,Smooth,"27.6°C, Clear"
2026-04-12 08:40:55,11,11,0,50.2,Smooth,"28.1°C, Clear"
2026-04-12 09:30:17,11,11,0,50.2,Smooth,"28.9°C, Clear"
2026-04-12 10:23:11,11,11,0,50.2,Smooth,"28.9°C, Clear"
2026-04-12 11:03:40,11,11,0,50.2,Smooth,"29.0°C, Clear"
2026-04-12 11:47:12,11,11,0,50.2,Smooth,"28.6°C, Clear"
2026-04-12 12:36:07,11,11,0,50.2,Smooth,"28.1°C, Rainy"
2026-04-12 13:45:34,11,11,0,50.2,Smooth,"27.5°C, Rainy"
2026-04-12 14:32:56,11,11,0,50.2,Smooth,"27.1°C, Rainy"
2026-04-12 15:20:55,11,11,0,50.2,Smooth,"26.5°C, Clear"
2026-04-12 15:56:10,11,11,0,50.2,Smooth,"26.0°C, Clear"
2026-04-12 16:29:06,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-12 17:04:38,11,11,0,50.2,Smooth,"25.0°C, Clear"
2026-04-12 17:51:07,11,11,0,50.2,Smooth,"24.7°C, Clear"
2026-04-12 18:32:26,11,11,0,50.2,Smooth,"24.6°C, Clear"
2026-04-12 19:26:18,11,11,0,50.2,Smooth,"24.4°C, Clear"
2026-04-12 19:56:49,11,11,0,50.2,Smooth,"24.4°C, Clear"
2026-04-12 20:28:40,11,11,0,50.2,Smooth,"24.3°C, Clear"
2026-04-12 21:01:34,11,11,0,50.2,Smooth,"24.3°C, Clear"
2026-04-12 21:49:37,11,11,0,50.2,Smooth,"24.2°C, Clear"
2026-04-12 22:22:13,11,11,0,50.2,Smooth,"24.2°C, Clear"
2026-04-12 23:00:03,11,11,0,50.2,Smooth,Unknown
2026-04-12 23:38:24,11,11,0,50.2,Smooth,"24.1°C, Clear"
2026-04-13 00:05:10,11,11,0,50.2,Smooth,"24.1°C, Clear"
2026-04-13 03:50:52,11,11,0,50.2,Smooth,"24.0°C, Clear"
2026-04-13 06:08:13,11,11,0,50.2,Smooth,"25.8°C, Rainy"
2026-04-13 08:21:25,11,11,0,50.2,Smooth,"27.7°C, Clear"
2026-04-13 10:10:38,11,11,0,50.2,Smooth,"28.6°C, Rainy"
2026-04-13 11:39:17,11,11,0,50.2,Smooth,"28.5°C, Rainy"
2026-04-13 12:44:46,11,11,0,50.2,Smooth,"28.2°C, Rainy"
2026-04-13 14:19:41,11,11,0,50.2,Smooth,"27.2°C, Clear"
2026-04-13 15:52:15,11,11,0,50.2,Smooth,"25.8°C, Clear"
2026-04-13 16:53:00,11,11,0,50.2,Smooth,"25.2°C, Clear"
2026-04-13 17:50:46,11,11,0,50.2,Smooth,"24.8°C, Clear"
